iso3,weapon,outcome,lag,rho
DNK,MISSILES,part_n_minor,0,-0.025870522226062124
DNK,MISSILES,part_n_minor,1,0.1767830922042383
DNK,MISSILES,part_n_minor,2,-0.2728995781393029
DNK,MISSILES,part_n_minor,3,0.16578983556216556
DNK,MISSILES,part_n_minor,4,0.13794268839733845
DNK,MISSILES,part_n_minor,5,-0.18643803706628526
DZA,MISSILES,part_n_minor,0,0.44816978563227644
DZA,MISSILES,part_n_minor,1,-0.04281562919590343
DZA,MISSILES,part_n_minor,2,0.007603931131300574
DZA,MISSILES,part_n_minor,3,0.0026134162893022804
DZA,MISSILES,part_n_minor,4,0.16835703211476005
DZA,MISSILES,part_n_minor,5,-0.16141986415427523
ECU,MISSILES,part_n_minor,0,-0.26644545417011967
ECU,MISSILES,part_n_minor,1,0.21759070173235243
ECU,MISSILES,part_n_minor,2,-0.10879535086617623
ECU,MISSILES,part_n_minor,3,-0.18514440040487656
ECU,MISSILES,part_n_minor,4,0.3702888008097531
ECU,MISSILES,part_n_minor,5,-0.18514440040487656
EGY,MISSILES,part_n_minor,0,0.05245174890515059
EGY,MISSILES,part_n_minor,1,-0.2581678528856399
EGY,MISSILES,part_n_minor,2,-0.001571654308885527
EGY,MISSILES,part_n_minor,3,0.3038537848388657
EGY,MISSILES,part_n_minor,4,0.03705154813363718
EGY,MISSILES,part_n_minor,5,-0.27841569487964857
ERI,MISSILES,part_n_minor,0,-0.16129542517020465
ERI,MISSILES,part_n_minor,1,0.39695499776217885
ERI,MISSILES,part_n_minor,2,-0.3032055872257612
ERI,MISSILES,part_n_minor,3,-0.0007384412775291583
ERI,MISSILES,part_n_minor,4,0.1943169538608176
ERI,MISSILES,part_n_minor,5,-0.038711194907087
ESP,MISSILES,part_n_minor,0,0.045491236396982895
ESP,MISSILES,part_n_minor,1,-0.0549873834672541
ESP,MISSILES,part_n_minor,2,-0.25727843235273773
ESP,MISSILES,part_n_minor,3,0.18611536298190293
ESP,MISSILES,part_n_minor,4,0.07496502466746266
ESP,MISSILES,part_n_minor,5,0.12448667145988225
EST,MISSILES,part_n_minor,0,-0.026767142160387003
EST,MISSILES,part_n_minor,1,-0.11001143074198101
EST,MISSILES,part_n_minor,2,-0.24952814372828355
EST,MISSILES,part_n_minor,3,0.23165670466256788
EST,MISSILES,part_n_minor,4,-0.27937799769431115
EST,MISSILES,part_n_minor,5,0.2938655217715811
ETH,MISSILES,part_n_minor,0,0.3941770283782891
ETH,MISSILES,part_n_minor,1,-0.05432569259629688
ETH,MISSILES,part_n_minor,2,-0.14990426066214835
ETH,MISSILES,part_n_minor,3,0.14272567635431746
ETH,MISSILES,part_n_minor,4,0.03529039514374669
ETH,MISSILES,part_n_minor,5,-0.21723301560616998
FIN,MISSILES,part_n_minor,0,0.11713882181963622
FIN,MISSILES,part_n_minor,1,-0.003272154299175952
FIN,MISSILES,part_n_minor,2,-0.17945752505292334
FIN,MISSILES,part_n_minor,3,0.2227598259291254
FIN,MISSILES,part_n_minor,4,-0.058956479375934935
FIN,MISSILES,part_n_minor,5,0.06711039358242628
FRA,MISSILES,part_n_minor,0,-0.1374168121575036
FRA,MISSILES,part_n_minor,1,0.004430241321254139
FRA,MISSILES,part_n_minor,2,-0.09487014449879604
FRA,MISSILES,part_n_minor,3,0.2650475717277243
FRA,MISSILES,part_n_minor,4,-0.07640729003496724
FRA,MISSILES,part_n_minor,5,0.2096133064169522
GBR,MISSILES,part_n_minor,0,0.22197823970397942
GBR,MISSILES,part_n_minor,1,-0.28516569558827143
GBR,MISSILES,part_n_minor,2,0.3174240229225277
GBR,MISSILES,part_n_minor,3,-0.10600680535883197
GBR,MISSILES,part_n_minor,4,-0.030965056666325194
GBR,MISSILES,part_n_minor,5,-0.039462741241243264
GEO,MISSILES,part_n_minor,0,0.2025504721185013
GEO,MISSILES,part_n_minor,1,0.04345740411916439
GEO,MISSILES,part_n_minor,2,-0.015094078313436713
GEO,MISSILES,part_n_minor,3,0.04416571326732146
GEO,MISSILES,part_n_minor,4,-0.3510156388677286
GEO,MISSILES,part_n_minor,5,0.3740581847323371
GHA,MISSILES,part_n_minor,0,-0.2810411840530464
GHA,MISSILES,part_n_minor,1,0.1405248853976234
GHA,MISSILES,part_n_minor,2,0.06138736334605935
GHA,MISSILES,part_n_minor,3,-0.12277895442647667
GHA,MISSILES,part_n_minor,4,0.011231033820849634
GHA,MISSILES,part_n_minor,5,0.24087023726817056
GIN,MISSILES,part_n_minor,0,-0.1047078646521516
GIN,MISSILES,part_n_minor,1,0.17900409666500913
GIN,MISSILES,part_n_minor,2,-0.18484507133962383
GIN,MISSILES,part_n_minor,3,0.0
GIN,MISSILES,part_n_minor,4,0.0
GIN,MISSILES,part_n_minor,5,-6.447151482662073e-35
GRC,MISSILES,part_n_minor,0,-0.22794479569837647
GRC,MISSILES,part_n_minor,1,-0.18297375064771038
GRC,MISSILES,part_n_minor,2,0.19054172686903387
GRC,MISSILES,part_n_minor,3,-0.12772091107247602
GRC,MISSILES,part_n_minor,4,0.3760250152700637
GRC,MISSILES,part_n_minor,5,-0.4816833220427415
HRV,MISSILES,part_n_minor,0,0.05827236505211416
HRV,MISSILES,part_n_minor,1,-0.14344286469794063
HRV,MISSILES,part_n_minor,2,-4.599397573568711e-35
HRV,MISSILES,part_n_minor,3,-1.621286566373767e-18
HRV,MISSILES,part_n_minor,4,4.330317549886664e-19
HRV,MISSILES,part_n_minor,5,-1.1484654837549896e-19
HUN,MISSILES,part_n_minor,0,-0.06845653529776154
HUN,MISSILES,part_n_minor,1,0.19385910705278572
HUN,MISSILES,part_n_minor,2,-0.10367407153412314
HUN,MISSILES,part_n_minor,3,0.009914805539860112
HUN,MISSILES,part_n_minor,4,0.0072582273821089425
HUN,MISSILES,part_n_minor,5,-0.1506180201410419
IDN,MISSILES,part_n_minor,0,0.007443507583787972
IDN,MISSILES,part_n_minor,1,0.09545031388726999
IDN,MISSILES,part_n_minor,2,0.5083633184437657
IDN,MISSILES,part_n_minor,3,-0.15857523755197492
IDN,MISSILES,part_n_minor,4,-0.08331824378325951
IDN,MISSILES,part_n_minor,5,0.07233554913731492
IND,MISSILES,part_n_minor,0,0.2546972923072689
IND,MISSILES,part_n_minor,1,0.043872410413286426
IND,MISSILES,part_n_minor,2,-0.07536771833084677
IND,MISSILES,part_n_minor,3,-0.21221396443199084
IND,MISSILES,part_n_minor,4,-0.0012441846691500786
IND,MISSILES,part_n_minor,5,-0.2008106335328885
IRL,MISSILES,part_n_minor,0,-0.09619805359807489
IRL,MISSILES,part_n_minor,1,0.08435615638890522
IRL,MISSILES,part_n_minor,2,-0.27420488481384214
IRL,MISSILES,part_n_minor,3,-0.1152796349464266
IRL,MISSILES,part_n_minor,4,0.33620020696005865
IRL,MISSILES,part_n_minor,5,0.41101413597466385
IRN,MISSILES,part_n_minor,0,0.26358854094221124
IRN,MISSILES,part_n_minor,1,-0.2337134503127723
IRN,MISSILES,part_n_minor,2,0.19336748212850707
IRN,MISSILES,part_n_minor,3,-0.070023675644374
IRN,MISSILES,part_n_minor,4,-0.061430668175839885
IRN,MISSILES,part_n_minor,5,0.1723914500351243
IRQ,MISSILES,part_n_minor,0,-0.13695288863791116
IRQ,MISSILES,part_n_minor,1,-0.01611942705479976
IRQ,MISSILES,part_n_minor,2,0.053368553873911
IRQ,MISSILES,part_n_minor,3,0.03350696054378085
IRQ,MISSILES,part_n_minor,4,-0.06655140997564696
IRQ,MISSILES,part_n_minor,5,-0.010502153665879834
ISR,MISSILES,part_n_minor,0,-0.13179574578800335
ISR,MISSILES,part_n_minor,1,0.19017320470599836
ISR,MISSILES,part_n_minor,2,-0.09715660365862304
ISR,MISSILES,part_n_minor,3,-0.03337296629529548
ISR,MISSILES,part_n_minor,4,0.020599945179814685
ISR,MISSILES,part_n_minor,5,-0.08625258741955416
ITA,MISSILES,part_n_minor,0,0.02191868643367985
ITA,MISSILES,part_n_minor,1,0.19127947807527387
ITA,MISSILES,part_n_minor,2,0.10310410727711357
ITA,MISSILES,part_n_minor,3,0.20857003517575612
ITA,MISSILES,part_n_minor,4,-0.5976600711595016
ITA,MISSILES,part_n_minor,5,0.0004779914369854227
JOR,MISSILES,part_n_minor,0,-0.2032728962554938
JOR,MISSILES,part_n_minor,1,0.2579981587317668
JOR,MISSILES,part_n_minor,2,-0.16621305075171283
JOR,MISSILES,part_n_minor,3,0.05044676241475906
JOR,MISSILES,part_n_minor,4,0.3423563448929354
JOR,MISSILES,part_n_minor,5,-0.10097508608894527
JPN,MISSILES,part_n_minor,0,-0.23152545089754542
JPN,MISSILES,part_n_minor,1,0.19789181359725652
JPN,MISSILES,part_n_minor,2,-0.08139941011486046
JPN,MISSILES,part_n_minor,3,-0.29053734720982904
JPN,MISSILES,part_n_minor,4,0.2699489107760422
JPN,MISSILES,part_n_minor,5,0.010216440091348322
KAZ,MISSILES,part_n_minor,0,0.04401051599665496
KAZ,MISSILES,part_n_minor,1,0.1976255390874779
KAZ,MISSILES,part_n_minor,2,-0.2139711961382287
KAZ,MISSILES,part_n_minor,3,-0.21868084170365854
KAZ,MISSILES,part_n_minor,4,-0.014081631577215604
KAZ,MISSILES,part_n_minor,5,0.061294707526608885
KGZ,MISSILES,part_n_minor,0,-0.3535533905932738
KGZ,MISSILES,part_n_minor,1,1.9856250986504635e-19
KHM,MISSILES,part_n_minor,0,0.3401703125322747
KHM,MISSILES,part_n_minor,1,-0.4377813069904893
KHM,MISSILES,part_n_minor,2,0.5111179030449594
KHM,MISSILES,part_n_minor,3,-0.6250067492448699
KHM,MISSILES,part_n_minor,4,0.4535370011631799
KHM,MISSILES,part_n_minor,5,-0.11045449932933406
KOR,MISSILES,part_n_minor,0,0.04535086079819271
KOR,MISSILES,part_n_minor,1,-0.04443984946274336
KOR,MISSILES,part_n_minor,2,0.09589107235777207
KOR,MISSILES,part_n_minor,3,-0.08239153219363438
KOR,MISSILES,part_n_minor,4,0.09402188920253596
KOR,MISSILES,part_n_minor,5,-0.1604833007386153
KWT,MISSILES,part_n_minor,0,-2.9288786246478854e-20
KWT,MISSILES,part_n_minor,1,-0.18860197522006691
KWT,MISSILES,part_n_minor,2,0.3773901099252343
KWT,MISSILES,part_n_minor,3,-0.46448410872472695
KWT,MISSILES,part_n_minor,4,0.3116782650953412
KWT,MISSILES,part_n_minor,5,0.009735643086335243
LAO,MISSILES,part_n_minor,0,1.206197647666098e-18
LAO,MISSILES,part_n_minor,1,-1.4075775456803875e-18
LBN,MISSILES,part_n_minor,0,0.3064302720596652
LBN,MISSILES,part_n_minor,1,-0.4161003016818709
LBN,MISSILES,part_n_minor,2,0.18288356880496032
LBN,MISSILES,part_n_minor,3,0.12009866441683283
LBN,MISSILES,part_n_minor,4,-0.304662664539452
LBN,MISSILES,part_n_minor,5,0.08527059657050247
LBY,MISSILES,part_n_minor,0,0.0020230488502978824
LBY,MISSILES,part_n_minor,1,0.08941808216743743
LBY,MISSILES,part_n_minor,2,0.1431815948608202
LBY,MISSILES,part_n_minor,3,-0.4628755102878357
LBY,MISSILES,part_n_minor,4,0.4326982071711114
LBY,MISSILES,part_n_minor,5,-0.04957279367894778
LKA,MISSILES,part_n_minor,0,-1.018315507179828e-19
LKA,MISSILES,part_n_minor,1,-1.1057988542587956e-20
LKA,MISSILES,part_n_minor,2,-0.1481799877285835
LKA,MISSILES,part_n_minor,3,0.29638324291473717
LKA,MISSILES,part_n_minor,4,-0.29640801752158974
LKA,MISSILES,part_n_minor,5,0.1974710348561478
LTU,MISSILES,part_n_minor,0,-0.15164980808487558
LTU,MISSILES,part_n_minor,1,0.3232022121879937
LTU,MISSILES,part_n_minor,2,-0.09838015983434303
LTU,MISSILES,part_n_minor,3,0.20182959985977986
LTU,MISSILES,part_n_minor,4,-0.13565059154509737
LTU,MISSILES,part_n_minor,5,-0.29940973722682573
LUX,MISSILES,part_n_minor,0,-0.41086541392986986
LUX,MISSILES,part_n_minor,1,8.26849123269883e-36
LUX,MISSILES,part_n_minor,2,1.1528148156202881e-34
LUX,MISSILES,part_n_minor,3,0.0
LUX,MISSILES,part_n_minor,4,-0.2269380235136643
LUX,MISSILES,part_n_minor,5,0.2269380235136643
LVA,MISSILES,part_n_minor,0,-0.057353047915991814
LVA,MISSILES,part_n_minor,1,-0.0038987934361392005
LVA,MISSILES,part_n_minor,2,0.11577067193932797
LVA,MISSILES,part_n_minor,3,-0.010736851079014514
LVA,MISSILES,part_n_minor,4,-0.15449330215329898
LVA,MISSILES,part_n_minor,5,0.24505611015876547
MAR,MISSILES,part_n_minor,0,0.16626537338753236
MAR,MISSILES,part_n_minor,1,0.03172724213098094
MAR,MISSILES,part_n_minor,2,-0.2526483689210515
MAR,MISSILES,part_n_minor,3,0.36436845891039976
MAR,MISSILES,part_n_minor,4,-0.03306974611909228
MAR,MISSILES,part_n_minor,5,-0.36189998730926204
MDA,MISSILES,part_n_minor,0,-2.9049268842545237e-18
MEX,MISSILES,part_n_minor,0,-5.0327100303699445e-36
MEX,MISSILES,part_n_minor,1,-6.777396243188479e-35
MEX,MISSILES,part_n_minor,2,1.8235721981429546e-35
MEX,MISSILES,part_n_minor,3,0.24985755206876115
MEX,MISSILES,part_n_minor,4,-0.285016220172876
MEX,MISSILES,part_n_minor,5,-5.1464419696217024e-20
MKD,MISSILES,part_n_minor,0,0.511443603673305
MKD,MISSILES,part_n_minor,1,-0.28955879568054305
MKD,MISSILES,part_n_minor,2,-0.18804781414887145
MKD,MISSILES,part_n_minor,3,0.07229714330147373
MKD,MISSILES,part_n_minor,4,0.11575067084739775
MKD,MISSILES,part_n_minor,5,-0.09209051583728231
MLI,MISSILES,part_n_minor,0,-0.07459615057996177
MMR,MISSILES,part_n_minor,0,-0.13949071950334502
MMR,MISSILES,part_n_minor,1,0.07007793425179222
MMR,MISSILES,part_n_minor,2,-0.027413414310717695
MMR,MISSILES,part_n_minor,3,-0.15064556973055213
MMR,MISSILES,part_n_minor,4,0.0889662867334979
MMR,MISSILES,part_n_minor,5,-0.12932709431061823
MNG,MISSILES,part_n_minor,0,0.25795073577521666
MNG,MISSILES,part_n_minor,1,0.2579507357752167
MNG,MISSILES,part_n_minor,2,-0.5159014715504334
MNG,MISSILES,part_n_minor,3,0.5159014715504334
MNG,MISSILES,part_n_minor,4,-0.2579507357752167
MNG,MISSILES,part_n_minor,5,0.0
MRT,MISSILES,part_n_minor,0,-0.30192770151647913
MRT,MISSILES,part_n_minor,1,-0.38146128220828546
MRT,MISSILES,part_n_minor,2,0.008998237250224157
MRT,MISSILES,part_n_minor,3,0.009284342334510556
MRT,MISSILES,part_n_minor,4,0.009589240831665041
MRT,MISSILES,part_n_minor,5,0.009914847582114583
MYS,MISSILES,part_n_minor,0,0.12250522395946595
MYS,MISSILES,part_n_minor,1,0.056368715002562915
MYS,MISSILES,part_n_minor,2,-0.004420851072542032
MYS,MISSILES,part_n_minor,3,-0.16708685175139462
MYS,MISSILES,part_n_minor,4,0.34121148179355604
MYS,MISSILES,part_n_minor,5,-0.1929571804190207
NAM,MISSILES,part_n_minor,0,0.0
NAM,MISSILES,part_n_minor,1,0.0
NAM,MISSILES,part_n_minor,2,0.0
NAM,MISSILES,part_n_minor,3,0.0
NAM,MISSILES,part_n_minor,4,0.0
NAM,MISSILES,part_n_minor,5,0.0
NGA,MISSILES,part_n_minor,0,-0.21273494356190964
NGA,MISSILES,part_n_minor,1,-0.0265057821426602
NGA,MISSILES,part_n_minor,2,0.03974280393191973
NGA,MISSILES,part_n_minor,3,0.13404172992206048
NGA,MISSILES,part_n_minor,4,-0.10288743233656374
NGA,MISSILES,part_n_minor,5,-0.04153792978657487
NIC,MISSILES,part_n_minor,0,-0.41020632707118326
NIC,MISSILES,part_n_minor,1,7.105622376586588e-19
NIC,MISSILES,part_n_minor,2,0.0
NIC,MISSILES,part_n_minor,3,0.0
NIC,MISSILES,part_n_minor,4,0.0
NIC,MISSILES,part_n_minor,5,0.0
NLD,MISSILES,part_n_minor,0,0.28477593652741673
NLD,MISSILES,part_n_minor,1,-0.436620764539934
NLD,MISSILES,part_n_minor,2,0.34468248920637706
NLD,MISSILES,part_n_minor,3,-0.2222256839003086
NLD,MISSILES,part_n_minor,4,0.13085555159547085
NLD,MISSILES,part_n_minor,5,-0.1242670194500867
NOR,MISSILES,part_n_minor,0,-0.15187011888045904
NOR,MISSILES,part_n_minor,1,-0.29311307217287647
NOR,MISSILES,part_n_minor,2,0.3723656157671351
NOR,MISSILES,part_n_minor,3,-0.13541138395328536
NOR,MISSILES,part_n_minor,4,0.09269577329647649
NOR,MISSILES,part_n_minor,5,0.10892587473575817
NZL,MISSILES,part_n_minor,0,-0.16527634718548032
NZL,MISSILES,part_n_minor,1,-0.022292596423787836
NZL,MISSILES,part_n_minor,2,-0.16308663836016138
NZL,MISSILES,part_n_minor,3,0.14206170328271667
NZL,MISSILES,part_n_minor,4,0.25569688685784986
NZL,MISSILES,part_n_minor,5,0.07820490253524104
PAK,MISSILES,part_n_minor,0,0.10060323510110122
PAK,MISSILES,part_n_minor,1,-0.1537367032655271
PAK,MISSILES,part_n_minor,2,0.33212960980317663
PAK,MISSILES,part_n_minor,3,-0.3903542563903454
PAK,MISSILES,part_n_minor,4,0.06773290830372361
PAK,MISSILES,part_n_minor,5,0.16407106466278465
PER,MISSILES,part_n_minor,0,0.130159581401358
PER,MISSILES,part_n_minor,1,0.17237164668068747
PER,MISSILES,part_n_minor,2,-0.255672947674709
PER,MISSILES,part_n_minor,3,0.015476716756803241
PER,MISSILES,part_n_minor,4,-0.18263606295682108
PER,MISSILES,part_n_minor,5,0.2587493217100189
PHL,MISSILES,part_n_minor,0,-0.0020383615682848773
PHL,MISSILES,part_n_minor,1,-0.030453499280213358
PHL,MISSILES,part_n_minor,2,-0.0785496664935167
PHL,MISSILES,part_n_minor,3,0.13229064325999798
PHL,MISSILES,part_n_minor,4,-0.2565777006249426
PHL,MISSILES,part_n_minor,5,0.20847725703779854
POL,MISSILES,part_n_minor,0,0.033056630934160905
POL,MISSILES,part_n_minor,1,0.27222018958577654
POL,MISSILES,part_n_minor,2,0.05220676782726339
POL,MISSILES,part_n_minor,3,-0.08512111217844764
POL,MISSILES,part_n_minor,4,0.22017962807734573
POL,MISSILES,part_n_minor,5,-0.09981569775565938
PRT,MISSILES,part_n_minor,0,0.1418753161659105
PRT,MISSILES,part_n_minor,1,-0.49755498692611333
PRT,MISSILES,part_n_minor,2,0.17864128525882422
PRT,MISSILES,part_n_minor,3,-0.12402131764271362
PRT,MISSILES,part_n_minor,4,0.012716902105065266
PRT,MISSILES,part_n_minor,5,0.16349384282959065
ROU,MISSILES,part_n_minor,0,0.141170360693092
ROU,MISSILES,part_n_minor,1,0.17279160311922107
ROU,MISSILES,part_n_minor,2,-0.3361393373359093
ROU,MISSILES,part_n_minor,3,0.3096020032551372
ROU,MISSILES,part_n_minor,4,-0.28474803690632017
ROU,MISSILES,part_n_minor,5,0.056539229029361114
RUS,MISSILES,part_n_minor,0,-0.13372862860745635
RUS,MISSILES,part_n_minor,1,0.30624831133914626
RUS,MISSILES,part_n_minor,2,-0.23959144137696606
RUS,MISSILES,part_n_minor,3,0.25086241619523264
RUS,MISSILES,part_n_minor,4,-0.2907991164934736
RUS,MISSILES,part_n_minor,5,0.14446966218034762
RWA,MISSILES,part_n_minor,0,0.07762152198163644
RWA,MISSILES,part_n_minor,1,-0.07661149412756225
RWA,MISSILES,part_n_minor,2,0.28170599942174374
RWA,MISSILES,part_n_minor,3,-0.012551327510687781
RWA,MISSILES,part_n_minor,4,-0.18073818712802922
RWA,MISSILES,part_n_minor,5,0.1315709068936363
SAU,MISSILES,part_n_minor,0,-0.045276319879740394
SAU,MISSILES,part_n_minor,1,0.232273002204195
SAU,MISSILES,part_n_minor,2,0.06576726069149785
SAU,MISSILES,part_n_minor,3,-0.012063962420594555
SAU,MISSILES,part_n_minor,4,-0.3219556211324864
SAU,MISSILES,part_n_minor,5,-0.09650267392972016
SDN,MISSILES,part_n_minor,0,0.17416379541432012
SDN,MISSILES,part_n_minor,1,-0.1798600000310303
SDN,MISSILES,part_n_minor,2,0.043992888269807975
SDN,MISSILES,part_n_minor,3,-0.042825092484241496
SDN,MISSILES,part_n_minor,4,-0.0011368168164164311
SDN,MISSILES,part_n_minor,5,0.11688325260641655
SEN,MISSILES,part_n_minor,0,0.20073890302600955
SEN,MISSILES,part_n_minor,1,-0.2899877506597766
SGP,MISSILES,part_n_minor,0,0.07667530693310144
SGP,MISSILES,part_n_minor,1,-0.0646477165211477
SGP,MISSILES,part_n_minor,2,0.12686289917055277
SGP,MISSILES,part_n_minor,3,-0.05170770082515516
SGP,MISSILES,part_n_minor,4,0.14725005327974594
SGP,MISSILES,part_n_minor,5,-0.5809124340205275
SRB,MISSILES,part_n_minor,0,-0.018444945639069996
SRB,MISSILES,part_n_minor,1,0.2543577100764544
SRB,MISSILES,part_n_minor,2,0.11129474809822029
SRB,MISSILES,part_n_minor,3,0.10210137924528688
SRB,MISSILES,part_n_minor,4,-0.08621639980066292
SRB,MISSILES,part_n_minor,5,0.06515000296365359
SSD,MISSILES,part_n_minor,0,-0.18283495164356792
SSD,MISSILES,part_n_minor,1,-5.1023443140985106e-36
SSD,MISSILES,part_n_minor,2,2.424106971342517e-34
SSD,MISSILES,part_n_minor,3,0.0
SSD,MISSILES,part_n_minor,4,4.0249577001128205e-35
SSD,MISSILES,part_n_minor,5,3.8821691736803124e-36
SVK,MISSILES,part_n_minor,0,0.0474321251015397
SVK,MISSILES,part_n_minor,1,0.09634711453909235
SVK,MISSILES,part_n_minor,2,-0.1549566239216821
SVK,MISSILES,part_n_minor,3,-0.03932053191183016
SVK,MISSILES,part_n_minor,4,0.24963785281458015
SVK,MISSILES,part_n_minor,5,-0.2284817638244008
SVN,MISSILES,part_n_minor,0,0.0
SVN,MISSILES,part_n_minor,1,0.16358827767035558
SVN,MISSILES,part_n_minor,2,-0.25557763575353537
SVN,MISSILES,part_n_minor,3,0.1690467422339811
SVN,MISSILES,part_n_minor,4,0.010680998184687545
SVN,MISSILES,part_n_minor,5,-0.09520436930167808
SWE,MISSILES,part_n_minor,0,-0.03942916773480319
SWE,MISSILES,part_n_minor,1,-0.010440136687314805
SWE,MISSILES,part_n_minor,2,-0.07683683988778371
SWE,MISSILES,part_n_minor,3,-0.2040866112711993
SWE,MISSILES,part_n_minor,4,0.04318539445932664
SWE,MISSILES,part_n_minor,5,0.0024865327192241243
SYR,MISSILES,part_n_minor,0,-0.022425148911195594
SYR,MISSILES,part_n_minor,1,0.3174486846748196
SYR,MISSILES,part_n_minor,2,-0.22336445818727454
SYR,MISSILES,part_n_minor,3,0.29443101068196453
SYR,MISSILES,part_n_minor,4,-0.20729231169945977
SYR,MISSILES,part_n_minor,5,0.2318458069251069
TCD,MISSILES,part_n_minor,0,-0.4179939709859648
TCD,MISSILES,part_n_minor,1,0.2820387500228966
TCD,MISSILES,part_n_minor,2,-0.03830189142706015
TCD,MISSILES,part_n_minor,3,-0.06511844820715885
TCD,MISSILES,part_n_minor,4,0.22220767491937138
TCD,MISSILES,part_n_minor,5,-0.2198290939624527
THA,MISSILES,part_n_minor,0,-0.04866339597645657
THA,MISSILES,part_n_minor,1,-0.12541017400863957
THA,MISSILES,part_n_minor,2,0.10817420336002885
THA,MISSILES,part_n_minor,3,0.2432592341899704
THA,MISSILES,part_n_minor,4,-0.24666598327225192
THA,MISSILES,part_n_minor,5,-0.0561182801838841
TJK,MISSILES,part_n_minor,0,-0.21914188571073795
TJK,MISSILES,part_n_minor,1,0.3000206354728155
TJK,MISSILES,part_n_minor,2,0.05738438618658277
TJK,MISSILES,part_n_minor,3,-0.4686317515790075
TJK,MISSILES,part_n_minor,4,0.4400930652231068
TJK,MISSILES,part_n_minor,5,0.1247005310066889
TKM,MISSILES,part_n_minor,0,-3.1297126259139872e-18
TKM,MISSILES,part_n_minor,1,-2.6155775670479353e-18
TKM,MISSILES,part_n_minor,2,-0.5292045990691076
TKM,MISSILES,part_n_minor,3,0.6045031707506477
TKM,MISSILES,part_n_minor,4,-9.661337393310681e-19
TKM,MISSILES,part_n_minor,5,4.788295035030347e-18
TUN,MISSILES,part_n_minor,0,0.04410308962940637
TUN,MISSILES,part_n_minor,1,0.04410589574462122
TUN,MISSILES,part_n_minor,2,-0.0882177450256164
TUN,MISSILES,part_n_minor,3,0.0441120359895014
